DATAFLOW,LAST UPDATE,freq,unit,mot_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,CY,2014,3184,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,CY,2015,4157,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,CY,2016,5327,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,CY,2017,5450,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,CY,2018,5264,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,CY,2019,4532,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,CY,2020,3065,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,CY,2021,1460,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,CZ,2021,56111,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,DE,2017,1336776,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,DE,2018,1111130,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,DE,2019,1152733,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,DE,2020,819896,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,DE,2021,524446,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,DK,2013,57435,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,DK,2014,59544,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,DK,2015,64203,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,DK,2016,80211,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,DK,2017,77492,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,DK,2018,72474,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,DK,2019,60362,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,DK,2020,45807,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,DK,2021,25520,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,EE,2013,7341,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,EE,2014,7723,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,EE,2015,6949,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,EE,2016,6392,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,EE,2017,6408,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,EE,2018,6454,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,EE,2019,6180,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,EE,2020,4863,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,EE,2021,4251,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,EL,2021,49670,e
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,ES,2014,590198,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,ES,2015,658725,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,ES,2016,666345,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,ES,2017,621269,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,ES,2018,495252,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,ES,2019,379773,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,ES,2020,261805,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,ES,2021,186692,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,FI,2014,41278,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,FI,2015,38800,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,FI,2016,39452,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,FI,2017,36062,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,FI,2018,28712,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,FI,2019,20873,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,FI,2020,12778,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,FI,2021,8397,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,FR,2013,1168194,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,FR,2014,1119954,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,FR,2015,1070443,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,FR,2016,1027912,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,FR,2017,978185,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,FR,2018,824472,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,FR,2019,736158,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,FR,2020,496284,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,FR,2021,341030,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,HR,2015,56807,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,HR,2016,74421,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,HR,2017,71385,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,HR,2018,97276,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,HR,2019,98343,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,HR,2020,62972,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,HR,2021,8904,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,HU,2013,25769,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,HU,2014,30219,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,HU,2015,32265,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,HU,2016,34688,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,HU,2017,37022,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,HU,2018,32408,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,HU,2019,31221,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,HU,2020,27711,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,HU,2021,19092,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,IE,2017,87640,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,IE,2018,70732,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,IE,2019,59879,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,IE,2020,41134,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,IE,2021,37772,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,IS,2017,10957,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,IS,2018,7978,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,IS,2019,4046,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,IS,2021,1923,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,IT,2013,707641,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,IT,2014,757895,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,IT,2015,887074,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,IT,2016,1058886,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,IT,2017,1130434,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,IT,2018,1000494,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,IT,2019,779857,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,IT,2020,485245,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,IT,2021,343952,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LI,2013,857,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LI,2014,796,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LI,2015,934,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LI,2016,984,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LI,2017,846,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LI,2018,634,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LI,2019,621,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LI,2020,371,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LI,2021,251,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LT,2016,100484,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LT,2017,110312,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LT,2018,110068,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LT,2019,94140,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LT,2020,7037,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LT,2021,3806,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LU,2020,16628,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LU,2021,11219,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LV,2014,7029,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LV,2015,6923,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LV,2016,7287,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LV,2017,7445,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LV,2018,6807,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LV,2019,6893,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LV,2020,4870,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,LV,2021,3923,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,ME,2016,1288,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,ME,2018,1599,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,ME,2019,1164,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,MT,2013,5266,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,MT,2014,5766,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,MT,2015,2709,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,MT,2016,2601,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,MT,2017,2613,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,MT,2018,2409,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,MT,2019,2074,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,MT,2020,1036,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,MT,2021,528,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,NO,2016,52313,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,NO,2017,42015,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,NO,2018,32340,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,NO,2019,26871,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,NO,2020,17331,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,NO,2021,9576,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,PL,2014,470967,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,PL,2015,481006,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,PL,2016,530548,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,PL,2017,500112,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,PL,2018,535305,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,PL,2019,497529,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,PL,2020,412491,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,PL,2021,415545,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,PT,2017,138712,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,PT,2018,123326,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,PT,2019,89376,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,PT,2020,47564,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,PT,2021,31766,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,RO,2013,31481,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,RO,2014,39774,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,RO,2015,44861,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,RO,2016,48591,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,RO,2017,53979,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,RO,2018,53239,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,RO,2019,43365,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,RO,2020,33826,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,RO,2021,20393,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,SE,2013,175422,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,SE,2014,188028,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,SE,2015,206377,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,SE,2016,201040,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,SE,2017,191059,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,SE,2018,137387,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,SE,2019,117760,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,SE,2020,54132,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,SE,2021,27184,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,SI,2014,29763,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,SI,2015,31031,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,SI,2016,32589,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,SI,2017,32410,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,SI,2018,23877,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,SI,2019,21499,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,SI,2020,16918,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,SI,2021,11743,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,TR,2013,383904,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,TR,2014,364241,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,TR,2015,462119,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,TR,2016,460781,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,TR,2017,457060,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,TR,2018,320349,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,TR,2019,211027,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,TR,2020,246016,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,UK,2015,1253393,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,UK,2016,1262512,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,UK,2017,1047685,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,UK,2018,735720,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,UK,2021,188492,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,XK,2017,16564,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,XK,2018,7686,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,XK,2019,22587,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,DIE_X_HYB,XK,2021,24003,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,AL,2019,24,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,AL,2020,239,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,AL,2021,262,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,AT,2013,654,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,AT,2014,1281,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,AT,2015,1677,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,AT,2016,3826,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,AT,2017,5433,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,AT,2018,6757,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,AT,2019,9242,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,AT,2020,15972,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,AT,2021,33366,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,BA,2017,9,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,BA,2018,3,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,BA,2019,13,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,BA,2020,8,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,BA,2021,28,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,BE,2013,501,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,BE,2014,1167,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,BE,2015,1360,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,BE,2016,2061,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,BE,2017,2717,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,BE,2018,3763,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,BE,2019,8892,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,BE,2020,15044,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,BE,2021,22774,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,BG,2021,23,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,CH,2013,1393,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,CH,2014,1948,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,CH,2015,3882,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,CH,2016,3525,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,CH,2017,4929,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,CH,2018,5411,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,CH,2019,13197,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,CH,2020,19766,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,CH,2021,32041,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ELC,CY,2013,8,
